collection_id,property_id,property_name,collection_date,route_id,bags_collected,missed_pickups,completion_time,collector_id,region,ingested_at,processed_at
C007715,P002,Maple Court,2025-02-09,R18,122,0,22:33,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007740,P005,Lakeview Terrace,2025-05-19,R20,123,0,21:57,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007758,P001,Sunset Ridge,2025-05-17,R20,67,0,21:05,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007759,P001,Sunset Ridge,2025-05-21,R17,76,0,20:50,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007772,P004,Birchwood Commons,2025-03-05,R24,95,0,21:47,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007778,P002,Maple Court,2025-06-24,R24,40,0,21:10,D08,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007833,P006,Cedar Park,2025-01-04,R19,99,0,22:50,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007846,P005,Lakeview Terrace,2025-05-02,R24,114,0,14:37,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007910,P001,Sunset Ridge,2025-04-19,R24,89,0,22:57,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007925,P005,Lakeview Terrace,2025-03-27,R11,149,2,21:09,D16,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007966,P002,Maple Court,2025-05-18,R14,128,1,20:17,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007969,P003,Green Oaks,2025-02-08,R14,150,0,16:38,D06,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007981,P007,Willow Creek,2025-04-29,R16,141,0,17:31,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007003,P002,Maple Court,2025-01-24,R17,148,0,19:33,D13,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007007,P005,Lakeview Terrace,2025-01-22,R23,99,0,17:50,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007010,P001,Sunset Ridge,2025-03-26,R18,157,0,22:37,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007012,P005,Lakeview Terrace,2025-02-11,R19,75,0,19:10,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007024,P001,Sunset Ridge,2025-06-04,R12,41,1,21:37,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007064,P007,Willow Creek,2025-05-22,R17,160,3,22:52,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007081,P005,Lakeview Terrace,2025-04-16,R22,101,1,15:52,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007130,P001,Sunset Ridge,2025-05-01,R22,108,0,21:21,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007133,P008,Harbor Pointe,2025-05-28,R10,96,0,18:53,D03,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007172,P003,Green Oaks,2025-06-27,R16,79,2,15:47,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007204,P002,Maple Court,2025-01-18,R15,143,0,20:51,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007231,P002,Maple Court,2025-03-10,R15,75,0,15:30,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007240,P002,Maple Court,2025-01-27,R13,104,0,19:45,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007264,P002,Maple Court,2025-03-07,R11,133,2,17:53,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007282,P003,Green Oaks,2025-05-12,R22,120,1,22:33,D01,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007294,P001,Sunset Ridge,2025-01-21,R12,62,2,15:15,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007316,P002,Maple Court,2025-04-17,R17,97,0,20:07,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007320,P006,Cedar Park,2025-02-05,R21,146,1,14:49,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007333,P005,Lakeview Terrace,2025-05-04,R17,57,0,22:50,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007374,P001,Sunset Ridge,2025-01-13,R15,112,0,14:41,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007380,P007,Willow Creek,2025-02-07,R18,110,1,22:46,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007381,P007,Willow Creek,2025-05-01,R21,120,0,17:11,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007382,P004,Birchwood Commons,2025-06-03,R10,102,0,22:07,D15,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007386,P001,Sunset Ridge,2025-04-10,R10,72,0,16:51,D12,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007400,P007,Willow Creek,2025-02-22,R11,64,0,19:41,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007410,P003,Green Oaks,2025-04-30,R23,50,0,19:21,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007441,P007,Willow Creek,2025-03-07,R12,46,0,21:21,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007464,P005,Lakeview Terrace,2025-04-10,R22,87,1,14:22,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007466,P007,Willow Creek,2025-05-29,R24,89,0,22:37,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007470,P008,Harbor Pointe,2025-04-28,R24,73,0,16:57,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007485,P008,Harbor Pointe,2025-02-05,R11,95,0,22:31,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007492,P003,Green Oaks,2025-02-17,R14,81,1,22:09,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007504,P004,Birchwood Commons,2025-03-25,R24,102,0,16:25,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007510,P003,Green Oaks,2025-02-28,R13,79,0,18:08,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007531,P002,Maple Court,2025-05-03,R10,153,0,20:29,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007535,P008,Harbor Pointe,2025-01-31,R22,55,2,19:45,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007554,P001,Sunset Ridge,2025-03-15,R19,88,2,22:14,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007620,P003,Green Oaks,2025-04-11,R17,128,3,21:49,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007654,P005,Lakeview Terrace,2025-06-04,R24,154,3,15:34,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007670,P005,Lakeview Terrace,2025-04-21,R24,143,3,20:54,D20,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007671,P008,Harbor Pointe,2025-03-30,R13,121,0,14:40,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007726,P007,Willow Creek,2025-04-08,R19,133,0,17:32,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007749,P002,Maple Court,2025-02-23,R13,148,0,22:50,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007756,P004,Birchwood Commons,2025-01-20,R12,88,2,14:15,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007761,P007,Willow Creek,2025-04-10,R21,136,0,17:25,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007805,P005,Lakeview Terrace,2025-03-15,R21,69,0,17:14,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007829,P002,Maple Court,2025-03-06,R15,155,0,22:58,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007845,P001,Sunset Ridge,2025-06-15,R23,81,0,15:16,D08,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007851,P006,Cedar Park,2025-03-09,R17,98,0,15:35,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007855,P003,Green Oaks,2025-04-06,R15,42,0,21:27,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007881,P008,Harbor Pointe,2025-01-03,R15,87,0,14:16,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007900,P005,Lakeview Terrace,2025-01-26,R15,123,0,20:11,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007912,P006,Cedar Park,2025-06-08,R13,125,1,22:47,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007913,P006,Cedar Park,2025-01-20,R13,133,1,18:11,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007929,P004,Birchwood Commons,2025-02-07,R13,152,0,21:01,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007931,P008,Harbor Pointe,2025-01-09,R13,138,0,18:21,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007935,P002,Maple Court,2025-04-11,R12,107,3,14:59,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007938,P002,Maple Court,2025-06-07,R13,74,0,15:07,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007961,P007,Willow Creek,2025-04-28,R14,91,0,22:49,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007962,P003,Green Oaks,2025-03-03,R10,112,0,18:33,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007973,P007,Willow Creek,2025-06-20,R11,156,0,20:47,D19,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007974,P004,Birchwood Commons,2025-02-21,R20,137,0,22:43,D03,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007985,P002,Maple Court,2025-06-18,R19,79,3,14:26,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007989,P004,Birchwood Commons,2025-03-30,R20,149,2,22:47,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007996,P007,Willow Creek,2025-03-21,R13,130,0,22:22,D20,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007013,P007,Willow Creek,2025-03-30,R10,94,1,16:41,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007028,P006,Cedar Park,2025-04-30,R18,98,1,16:49,D12,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007035,P007,Willow Creek,2025-03-05,R20,83,0,17:54,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007041,P005,Lakeview Terrace,2025-01-02,R11,58,3,17:59,D03,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007074,P005,Lakeview Terrace,2025-02-06,R20,73,1,15:50,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007079,P004,Birchwood Commons,2025-03-25,R18,84,0,15:51,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007080,P002,Maple Court,2025-03-22,R22,55,0,20:18,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007088,P008,Harbor Pointe,2025-04-12,R11,90,0,22:37,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007108,P006,Cedar Park,2025-05-23,R18,160,0,18:46,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007109,P006,Cedar Park,2025-05-04,R21,98,0,15:52,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007124,P002,Maple Court,2025-04-12,R22,116,0,15:33,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007170,P001,Sunset Ridge,2025-04-22,R22,140,1,15:31,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007210,P003,Green Oaks,2025-01-29,R13,110,1,21:52,D06,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007214,P001,Sunset Ridge,2025-02-18,R12,49,0,15:55,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007215,P001,Sunset Ridge,2025-01-02,R10,108,0,16:11,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007220,P001,Sunset Ridge,2025-04-11,R21,91,0,22:33,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007225,P007,Willow Creek,2025-04-21,R18,93,2,20:29,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007237,P008,Harbor Pointe,2025-06-16,R15,103,0,19:29,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007239,P005,Lakeview Terrace,2025-01-14,R14,72,0,20:34,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007267,P005,Lakeview Terrace,2025-05-13,R16,111,1,15:23,D18,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007349,P002,Maple Court,2025-01-30,R22,63,2,16:41,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007432,P002,Maple Court,2025-06-23,R18,60,1,16:10,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007452,P004,Birchwood Commons,2025-04-02,R10,110,2,22:39,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007506,P003,Green Oaks,2025-01-04,R19,100,0,22:00,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007516,P006,Cedar Park,2025-03-08,R23,78,0,18:28,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007528,P003,Green Oaks,2025-02-10,R22,98,0,19:27,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007532,P001,Sunset Ridge,2025-03-08,R22,130,0,21:07,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007569,P003,Green Oaks,2025-02-15,R24,91,2,17:20,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007584,P006,Cedar Park,2025-02-02,R19,71,2,15:42,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007591,P007,Willow Creek,2025-05-17,R11,76,0,19:19,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007605,P008,Harbor Pointe,2025-02-16,R18,137,0,19:18,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007606,P008,Harbor Pointe,2025-03-15,R10,90,2,14:33,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007608,P008,Harbor Pointe,2025-03-01,R21,86,2,18:05,D03,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007613,P006,Cedar Park,2025-02-11,R15,128,0,22:13,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007632,P008,Harbor Pointe,2025-02-18,R20,151,0,17:41,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007634,P006,Cedar Park,2025-02-25,R24,85,2,14:04,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007651,P007,Willow Creek,2025-02-02,R23,140,0,17:19,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007664,P002,Maple Court,2025-02-14,R14,117,0,22:28,D03,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007672,P002,Maple Court,2025-05-11,R24,74,2,18:40,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007676,P002,Maple Court,2025-06-05,R11,87,2,22:33,D20,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007689,P002,Maple Court,2025-06-08,R13,52,0,16:22,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007691,P001,Sunset Ridge,2025-03-29,R17,154,0,20:16,D16,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007709,P008,Harbor Pointe,2025-02-27,R20,66,0,22:19,D12,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007732,P008,Harbor Pointe,2025-04-11,R20,50,1,22:45,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007750,P008,Harbor Pointe,2025-01-15,R11,154,1,20:10,D20,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007798,P005,Lakeview Terrace,2025-02-12,R14,54,2,17:14,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007811,P001,Sunset Ridge,2025-02-05,R15,64,0,22:45,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007824,P005,Lakeview Terrace,2025-02-10,R12,54,1,18:37,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007847,P002,Maple Court,2025-06-18,R18,151,0,15:46,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007850,P006,Cedar Park,2025-01-16,R15,84,0,20:12,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007862,P008,Harbor Pointe,2025-02-12,R22,75,2,14:39,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007864,P002,Maple Court,2025-04-10,R21,81,0,18:09,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007866,P007,Willow Creek,2025-01-16,R11,114,0,15:26,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007870,P008,Harbor Pointe,2025-06-28,R16,59,0,18:15,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007909,P008,Harbor Pointe,2025-03-19,R11,124,0,15:14,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007932,P002,Maple Court,2025-05-27,R19,96,0,16:34,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007941,P006,Cedar Park,2025-04-01,R15,73,0,22:33,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007957,P004,Birchwood Commons,2025-01-15,R20,62,0,18:00,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007988,P007,Willow Creek,2025-05-14,R23,60,0,18:29,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007990,P001,Sunset Ridge,2025-01-18,R15,73,2,15:22,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007015,P006,Cedar Park,2025-01-27,R22,47,0,22:22,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007020,P008,Harbor Pointe,2025-05-18,R14,130,3,18:08,D12,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007049,P002,Maple Court,2025-02-19,R21,69,0,17:14,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007057,P001,Sunset Ridge,2025-05-21,R16,112,0,14:12,D02,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007063,P004,Birchwood Commons,2025-05-01,R18,145,2,21:38,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007069,P002,Maple Court,2025-02-06,R11,66,0,14:48,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007073,P003,Green Oaks,2025-03-14,R17,52,0,16:36,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007084,P002,Maple Court,2025-05-22,R24,55,0,14:06,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007089,P005,Lakeview Terrace,2025-05-16,R23,99,2,22:49,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007104,P004,Birchwood Commons,2025-05-27,R20,91,0,16:01,D19,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007136,P005,Lakeview Terrace,2025-03-16,R17,108,0,20:43,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007140,P006,Cedar Park,2025-01-11,R14,116,2,20:35,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007142,P005,Lakeview Terrace,2025-06-27,R16,97,2,20:04,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007162,P001,Sunset Ridge,2025-06-18,R13,48,1,22:34,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007174,P002,Maple Court,2025-02-20,R16,109,2,17:08,D01,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007203,P006,Cedar Park,2025-03-18,R14,134,0,21:20,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007216,P003,Green Oaks,2025-04-02,R10,109,0,17:36,D12,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007230,P003,Green Oaks,2025-02-27,R20,133,0,16:55,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007251,P007,Willow Creek,2025-05-29,R11,124,0,21:20,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007269,P002,Maple Court,2025-06-11,R14,105,3,21:47,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007295,P004,Birchwood Commons,2025-01-09,R24,79,0,20:06,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007299,P007,Willow Creek,2025-03-31,R13,43,0,17:24,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007305,P002,Maple Court,2025-03-12,R20,145,1,19:13,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007340,P003,Green Oaks,2025-02-13,R15,62,3,15:00,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007350,P001,Sunset Ridge,2025-04-09,R19,114,3,21:44,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007351,P008,Harbor Pointe,2025-01-29,R11,87,0,14:15,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007352,P004,Birchwood Commons,2025-05-09,R17,56,1,19:39,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007353,P007,Willow Creek,2025-02-07,R18,75,0,22:44,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007356,P005,Lakeview Terrace,2025-05-05,R17,125,0,21:03,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007362,P006,Cedar Park,2025-06-28,R19,72,0,15:39,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007373,P003,Green Oaks,2025-05-31,R16,142,3,20:18,D01,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007424,P005,Lakeview Terrace,2025-06-15,R19,83,2,20:57,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007439,P001,Sunset Ridge,2025-02-23,R23,92,0,21:28,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007450,P006,Cedar Park,2025-05-20,R14,82,0,14:05,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007480,P002,Maple Court,2025-05-01,R14,53,1,19:41,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007482,P004,Birchwood Commons,2025-01-27,R22,96,0,18:58,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007494,P006,Cedar Park,2025-05-13,R17,74,0,17:26,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007519,P005,Lakeview Terrace,2025-01-09,R18,150,0,19:41,D02,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007522,P006,Cedar Park,2025-06-20,R18,85,0,22:28,D16,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007523,P004,Birchwood Commons,2025-03-23,R13,69,0,19:14,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007541,P007,Willow Creek,2025-06-29,R13,151,0,15:40,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007599,P002,Maple Court,2025-04-19,R24,44,2,22:43,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007622,P002,Maple Court,2025-02-09,R15,65,0,19:12,D15,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007631,P005,Lakeview Terrace,2025-03-18,R18,133,0,20:44,D13,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007641,P008,Harbor Pointe,2025-05-19,R15,58,0,15:02,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007655,P008,Harbor Pointe,2025-01-16,R11,148,0,14:52,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007662,P003,Green Oaks,2025-02-07,R21,92,1,21:19,D20,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007665,P004,Birchwood Commons,2025-02-16,R20,80,1,21:56,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007666,P003,Green Oaks,2025-06-09,R14,46,0,18:37,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C007681,P007,Willow Creek,2025-03-27,R24,110,1,16:47,D03,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
